x_1,x_2,Label
0.031786,0.527749,A
-0.781708,0.019708,C
-0.213178,0.649865,N
-0.096552,-0.055611,A
0.156501,0.149806,M
0.424084,-0.298327,M
-0.211556,0.304617,A
-0.127397,-0.097183,N
0.052836,-0.328444,C
-0.450425,0.215447,N
0.326411,-0.58847,M
0.288512,0.747622,N
0.208496,0.630346,A
-0.040404,-0.01221,A
-0.38764,-0.318494,C
-0.209744,0.593345,N
0.564323,-0.044985,I
0.515336,0.062432,I
-0.013795,0.022515,I
-0.041808,-0.08555,N
-0.659932,-0.086164,C
-0.306335,0.432388,N
0.211101,-0.717958,M
0.006073,0.566681,A
0.306568,0.194145,I
0.036592,0.071384,M
0.286035,0.259901,I
0.083174,-0.703844,M
-0.156783,-0.06835,N
-0.002019,-0.005224,N
0.069452,-0.178396,C
0.334452,-0.703501,I
0.498267,0.704348,N
0.049292,-0.895424,I
0.385197,-0.748238,I
-0.026708,-0.014947,A
0.580381,0.477793,A
0.137435,-0.370617,C
0.578038,-0.331067,I
-0.487122,-0.276474,C
0.29708,-0.548203,M
0.114785,0.187499,M
-0.145598,0.412761,A
-0.038868,-0.038646,N
-0.28421,0.538074,N
-0.009229,-0.02129,N
0.384249,0.159097,I
-0.017675,-0.455348,C
0.653761,0.426455,A
-0.270525,0.083969,A
0.635748,0.670226,N
-0.274442,-0.797889,M
0.177874,0.12507,M
0.164117,-0.791935,I
0.598328,-0.263376,I
0.0255,0.149674,I
0.381297,-0.556426,M
0.546848,-0.21259,I
0.391528,-0.090628,M
-0.644893,-0.254621,C
0.09867,0.118799,M
0.846487,0.127068,A
-0.115437,-0.049557,A
0.577672,0.684366,N
0.068589,0.114214,M
-0.739711,-0.075447,C
0.912041,0.342399,A
-0.327545,0.098615,N
-0.178312,-0.010741,A
-0.71121,0.501381,C
-0.279065,0.429146,A
-0.185124,-0.094484,N
-0.19487,-0.038516,A
0.69938,0.599539,N
-0.167473,0.643704,N
-0.6868,-0.15621,C
0.133603,0.602078,A
-0.781593,0.220726,C
-0.023515,0.746779,N
0.089438,-0.061992,C
-0.641855,-0.302911,C
0.21075,0.178919,M
0.583427,-0.102245,I
-0.380957,-0.380325,C
0.530825,-0.269057,M
-0.548019,-0.293627,C
0.500472,-0.14732,M
-0.573374,0.663043,C
-0.07278,-0.002239,A
-0.789049,0.44642,C
0.265405,0.583395,A
0.888127,0.2942,A
-0.0009,0.005933,I
0.881642,0.14309,A
-0.022427,0.062512,I
0.775114,0.524305,N
-0.00271,-0.004439,N
0.621092,0.688147,N
0.372025,-0.006048,M
-0.618106,-0.283779,C
0.487536,-0.594383,I
-0.117158,-0.023155,A
0.11881,0.791695,N
0.221495,-0.550424,M
-0.365198,-0.040831,N
-0.306108,0.621215,N
0.090531,-0.036519,C
-0.155046,0.450776,A
0.031047,-0.308102,C
-0.02443,-0.849419,M
-0.244916,0.10238,A
-0.186548,0.590351,N
-0.012481,0.034839,I
0.543841,-0.190726,M
0.134495,0.783296,N
0.019347,0.074546,M
-0.257121,0.178948,A
-0.064607,-0.055875,N
0.307423,0.184761,I
-0.33853,0.086755,N
0.427159,-0.360131,M
-0.236586,0.325851,A
-0.223317,0.146813,A
0.189978,0.740574,N
-0.009719,-0.289295,C
0.27646,0.801637,N
0.489231,-0.275181,M
-0.790212,0.359569,C
-0.317051,0.245977,N
-0.002158,0.001451,I
0.452124,-0.665025,I
-0.727292,0.34591,C
-0.496169,-0.368302,C
0.356855,-0.441277,M
0.651841,0.622856,N
0.071909,0.239905,I
-0.04366,0.643048,N
0.141396,-0.627598,M
0.081316,-0.040443,C
0.43206,-0.394275,M
0.087568,-0.329014,C
-0.234029,0.188432,A
0.025903,0.497626,A
-0.327065,-0.000393,N
-0.00571,0.022078,I
0.042664,-0.029041,C
-0.448784,0.39449,N
-0.579602,0.681419,C
0.100119,-0.092085,C
0.103284,0.804156,N
0.062352,-0.157544,C
-0.413133,0.406684,N
-0.246389,0.396823,N
-0.306526,0.31912,N
0.039191,0.080594,M
-0.095089,0.570445,N
-0.576508,-0.140234,C
0.209689,0.240483,I
0.242048,0.247898,I
0.062049,-0.871769,I
-0.284269,0.107907,A
-0.000021,-0.0004,N
-0.241288,-0.008799,A
-0.160037,0.017875,A
-0.35142,-0.029674,N
0.642139,0.671044,N
-0.025039,-0.741926,M
-0.065288,-0.094941,N
-0.225013,0.652426,N
0.424753,-0.538349,I
-0.606247,-0.735034,M
0.359036,-0.779016,I
-0.196592,-0.055372,N
-0.268431,-0.829839,M
-0.035334,-0.443484,C
0.083925,0.167375,I
0.190506,-0.636432,M
0.3785,0.06032,M
0.005113,0.036046,M
-0.066685,-0.959277,I
0.409563,0.016176,M
0.321165,0.598396,A
0.012964,0.033163,M
-0.820259,0.084157,C
-0.227933,-0.102331,N
0.029267,-0.014823,C
-0.076678,-0.037638,A
0.10014,0.677375,N
0.127143,0.756544,N
-0.173273,-0.069353,A
-0.376484,0.316271,N
-0.160624,-0.026728,A
0.582633,-0.023748,I
-0.207468,0.424064,A
-0.393075,0.316886,N
0.054694,0.49388,A
0.866034,0.354517,A
0.490727,-0.103388,I
0.940111,0.152442,A
-0.425226,0.22331,N
0.955027,0.061291,A
-0.757291,-0.145568,C
0.49179,-0.466044,M
-0.628879,-0.1184,C
-0.132963,0.69738,N
0.510435,0.033029,I
-0.054063,-0.019319,A
-0.252391,0.094933,A
0.552994,-0.190592,I
0.116847,0.132731,M
-0.270284,-0.388285,C
0.55025,-0.022503,I
0.703728,0.481647,A
-0.043379,-0.074509,N
0.293352,0.673209,A
-0.066256,-0.021361,A
-0.726758,0.506383,C
0.125424,-0.21493,C
0.01337,-0.380641,C
-0.579211,0.737027,C
-0.005272,0.18216,I
0.055539,-0.0211,C
-0.20062,-0.418933,C
-0.147526,-0.005538,A
0.50001,0.727277,N
0.094962,0.180822,I
0.477759,0.657023,N
0.056055,0.147542,M
0.026943,0.649371,N
0.496334,0.173259,I
-0.442167,0.403082,N
0.051048,0.210337,I
0.166662,0.70121,N
0.289423,0.264499,I
0.708573,0.422872,A
-0.394646,0.144545,N
0.103861,0.231632,I
-0.023658,-0.024429,A
0.002485,0.011742,M
0.272514,0.128897,M
0.049527,-0.227314,C
-0.333045,0.131515,N
-0.161139,0.391846,A
0.032831,-0.321593,C
-0.000234,0.121024,I
0.138054,0.588957,A
0.39675,-0.461398,M
0.026478,-0.00531,C
0.316464,0.777856,N
-0.015476,0.037976,I
-0.207646,0.028859,A
0.012004,0.192264,I
-0.052185,-0.078927,N
0.389966,0.044339,M
-0.036823,-0.310285,C
0.73689,0.472149,A
-0.027086,0.163809,I
0.252346,0.220739,I
-0.251373,0.011821,A
0.906342,0.069225,A
-0.053238,-0.020948,A
-0.004279,0.022603,I
-0.315437,0.066955,N
-0.069314,-0.039574,A
-0.145387,-0.093459,N
-0.003336,-0.037258,N
-0.080106,-0.361915,C
0.931762,0.094951,A
-0.013091,-0.026331,N
0.120431,-0.218453,C
0.534778,0.600841,N
0.09424,-0.086064,C
-0.47448,-0.406079,C
0.140712,0.107762,M
0.499078,-0.388602,I
0.39866,-0.739108,I
0.067516,-0.349408,C
0.39441,-0.460507,M
0.072826,0.22348,I
-0.777174,0.543198,C
-0.664368,0.68379,C
0.178121,0.655361,N
-0.762507,0.230412,C
-0.710249,-0.141181,C
0.085128,-0.164292,C
-0.004326,-0.006731,A
0.189876,0.668496,N
-0.250248,0.452974,A
-0.004527,-0.01535,N
0.045692,-0.27529,C
-0.285565,0.288149,A
0.400666,-0.621371,I
-0.829746,0.15538,C
0.049712,-0.021623,C
0.071707,0.120274,M
-0.202911,0.195339,A
0.090243,-0.167017,C
0.280733,0.193691,I
-0.143006,0.618613,N
0.504277,-0.689677,I
0.327619,0.800095,N
-0.013983,0.542728,A
-0.193573,-0.018333,A
0.794003,0.249118,A
-0.17326,-0.864995,I
-0.101726,-0.492096,C
0.130162,-0.187494,C
-0.369055,0.260081,N
-0.022408,-0.782636,M
-0.154041,0.442445,A
0.032736,-0.004216,C
-0.102665,-0.082373,N
0.394558,0.113945,I
0.188635,0.218231,I
0.359907,-0.385106,M
0.40211,-0.17537,M
-0.008405,-0.021414,N
0.947321,-0.252506,A
0.283736,0.579829,A
-0.22701,-0.398808,C
-0.270292,0.616047,N
0.044877,0.711128,N
-0.813324,-0.541678,M
-0.298442,0.265249,A
-0.157669,-0.097609,N
0.246694,0.067839,M
0.533026,-0.497824,I
0.506548,0.15491,I
0.260659,-0.739567,I
-0.246956,0.284954,A
-0.084444,-0.387178,C
-0.342396,-0.377572,C
-0.457367,0.2596,N
0.216536,-0.710693,M
0.514,-0.266794,M
0.33606,-0.474578,M
0.009403,-0.875925,M
-0.091698,0.469831,A
0.059693,-0.023117,C
-0.303878,0.421851,N
-0.057324,-0.091085,N
0.039643,0.170692,M
0.564717,-0.499838,I
0.007054,-0.001448,C
-0.309399,0.224175,A
-0.417441,0.197238,N
0.98327,-0.116931,A
-0.235913,0.453624,A
-0.317634,-0.037705,N
0.176389,-0.657901,M
-0.044391,0.666056,N
-0.036171,-0.01513,A
0.103472,-0.064302,C
-0.055359,-0.427719,C
0.503199,-0.58224,I
-0.046229,0.517644,A
0.595809,0.523557,A
0.454321,-0.261301,M
-0.447349,-0.455347,C
-0.130717,-0.811909,M
0.40342,-0.266136,M
0.065326,-0.051228,C
0.28225,0.270986,I
0.338822,0.758095,N
-0.236557,-0.049341,N
0.078171,0.254938,I
0.852308,0.241924,A
-0.115173,-0.094579,N
0.238181,0.246078,I
0.450974,-0.106993,M
0.331603,-0.781964,I
-0.235846,0.568114,N
0.003788,-0.000313,C
-0.522359,-0.395396,C
0.045001,-0.891844,I
0.865432,0.263923,A
0.446713,-0.39442,M
-0.072664,-0.908481,M
-0.788072,0.304821,C
0.398421,-0.162501,M
0.320845,0.768045,N
0.541609,0.542179,A
-0.314062,0.373375,N
-0.763078,0.287846,C
-0.425285,-0.415434,C
0.357807,0.198297,I
0.261398,0.143632,M
-0.009822,0.711074,N
0.578261,-0.248831,I
0.137278,-0.804535,I
0.186366,0.121812,M
-0.460062,-0.78187,M
-0.267938,0.094928,A
0.073465,0.668912,A
0.45556,-0.183955,M
0.49418,0.550735,A
0.130718,0.116405,M
0.353882,0.182304,I
-0.534995,-0.79517,M
0.130584,0.11835,M
0.201784,0.186919,I
0.860724,0.219119,A
-0.008208,0.056418,M
0.550521,-0.451745,I
0.486806,-0.09241,M
-0.318106,-0.046346,N
-0.471901,0.248446,N
0.569621,-0.291616,I
-0.075608,-0.364311,C
0.501155,0.751385,N
-0.35515,0.535214,N
0.408374,0.194416,I
0.100883,0.77522,N
0.130033,-0.911758,I
-0.04785,-0.093487,N
0.497638,-0.573825,I
0.119065,-0.164713,C
-0.534792,-0.305949,C
-0.126951,0.430773,A
-0.451437,0.833372,C
-0.248375,-0.861698,M
0.010535,-0.98234,I
0.082245,-0.248179,C
0.720255,0.572687,N
0.022233,0.088467,M
-0.558265,-0.222364,C
0.013396,0.089825,M
0.406993,-0.104859,M
0.094128,-0.089413,C
-0.006769,-0.762923,M
0.489318,-0.146931,M
0.038193,0.001069,C
-0.127865,0.448003,A
-0.210949,0.085042,A
0.416457,0.724387,N
0.276096,-0.475113,M
0.271235,0.12597,M
0.066049,-0.719118,M
-0.693973,0.564194,C
-0.071595,-0.96133,I
0.038768,0.131846,I
-0.264053,0.43831,A
0.417072,0.01853,I
-0.195322,-0.494961,C
-0.017416,0.101538,I
-0.30126,0.167036,A
0.365335,0.010039,M
-0.004667,0.566094,A
-0.059929,-0.046764,N
0.110197,-0.249175,C
0.067006,-0.010435,C
0.117625,-0.096004,C
0.386859,0.581874,A
0.350595,0.557683,A
-0.189758,-0.020272,A
0.377367,-0.028952,M
0.046174,-0.801031,M
-0.111355,-0.085229,N
-0.602665,-0.160708,C
0.174979,0.66283,A
0.189148,0.130936,M
0.252708,0.198691,M
0.226229,0.111129,M
0.229479,-0.820276,I
0.84165,0.515165,N
-0.237966,0.57806,N
0.065223,0.101708,M
0.215161,0.763417,N
0.628582,-0.146061,I
0.410872,0.559972,A
0.172804,0.219623,I
-0.026188,-0.074974,N
0.299139,0.214119,I
0.002892,-0.264437,C
0.890601,0.335759,N
0.146814,-0.108972,C
0.542721,-0.020504,I
0.090737,-0.100265,C
0.490536,0.13772,I
-0.045717,0.048997,I
0.546067,-0.194035,M
-0.112992,-0.725602,M
-0.311781,-0.809829,M
0.489761,0.732534,N
0.388506,0.027492,M
0.413723,-0.318475,M
0.229128,-0.709888,M
-0.232595,-0.449712,C
-0.017442,0.034219,I
-0.058933,0.604656,A
0.596057,-0.518411,I
0.5139,-0.073319,M
-0.362321,0.072349,N
-0.663811,-0.664401,M
-0.19007,0.019209,A
-0.380628,-0.814424,M
-0.662003,-0.038682,C
0.318933,0.639416,A
-0.093213,-0.978969,I
-0.140906,0.627503,N
-0.253642,0.100032,A
0.840509,0.15876,A
0.08531,0.748908,N
-0.006205,0.123068,I
-0.772052,0.142855,C
-0.019722,-0.350917,C
0.112281,0.568127,A
-0.022782,-0.022196,A
-0.085065,-0.104863,N
-0.481789,-0.407057,C
-0.279594,0.146528,N
-0.118936,-0.02816,A
-0.206953,0.048859,A
0.088323,-0.131287,C
-0.586738,-0.372395,C
0.027998,0.042879,M
-0.70794,0.001657,C
0.35488,0.770799,N
0.409167,0.770694,N
0.059352,-0.026534,C
-0.187055,0.430186,A
0.220451,-0.681158,M
0.395875,0.184807,I
-0.581461,-0.705691,M
-0.018292,-0.015544,A
0.650881,0.610779,N
0.086024,0.597156,A
-0.10153,0.635874,N
0.593889,-0.342428,I
0.519173,-0.605443,I
-0.169431,-0.439571,C
-0.5565,-0.655112,M
0.441183,-0.01642,M
0.03042,0.088116,M
0.404767,-0.053453,M
-0.130005,-0.440926,C
-0.105561,-0.055418,A
-0.445551,0.22491,N
0.318236,-0.695394,I
0.48121,-0.577291,I
-0.694811,-0.027103,C
-0.430829,0.06621,N
0.110258,-0.237287,C
-0.27714,0.057571,A
0.403033,0.006226,M
-0.015588,0.035758,I
-0.73239,0.279069,C
-0.822399,0.024517,C
0.069316,-0.766828,M
0.074477,-0.084747,C
-0.284076,-0.739898,M
0.487545,0.507495,A
-0.175643,-0.11298,N
0.969341,-0.214537,A
0.345092,0.040576,M
-0.101652,-0.454258,C
0.531618,0.721719,N
0.491239,0.042779,I
0.025676,-0.004123,C
-0.253656,-0.477065,C
0.188864,0.685397,N
0.926757,0.007278,A
-0.170931,-0.944449,I
0.119105,0.196345,I
-0.352652,0.328127,N
-0.126679,-0.430019,C
-0.048334,-0.100837,N
0.194621,-0.192947,C
-0.081853,0.588251,N
-0.293101,-0.128581,N
0.107968,-0.144818,C
-0.08301,0.577986,A
0.395834,-0.724937,I
-0.535209,-0.781,M
-0.231284,0.254737,A
0.771465,0.535645,N
-0.663133,-0.285409,C
-0.375197,-0.428454,C
0.573667,-0.362001,I
-0.276627,0.203926,A
0.031137,0.22591,I
0.808513,0.5268,N
-0.345065,0.501713,N
-0.609449,-0.325527,C
-0.300683,-0.021629,N
0.53243,-0.199314,I
0.98318,0.071787,A
-0.067104,-0.034853,A
0.491445,-0.104826,M
-0.319261,0.001411,N
0.555068,-0.052138,I
0.157902,0.577315,A
-0.175749,-0.052549,N
0.717933,0.478486,A
-0.13119,-0.00787,A
0.047441,-0.066166,C
-0.051012,-0.039656,A
0.572261,-0.062971,I
0.310414,0.237547,I
-0.27321,0.15691,A
0.140319,-0.09389,C
-0.238414,-0.042931,N
0.094239,-0.251583,C
0.839212,0.287761,A
-0.152672,-0.907633,M
0.75878,0.503763,N
-0.196757,0.613552,N
0.237316,0.1293,M
-0.11049,-0.097003,N
-0.144164,-0.777913,M
-0.003721,-0.009499,N
-0.088443,-0.014462,A
-0.21644,0.047748,A
-0.180049,0.324009,A
-0.422467,-0.805971,M
0.503767,-0.173189,M
-0.263061,0.097233,A
-0.05541,0.572841,A
0.41649,-0.7638,I
0.075971,-0.301023,C
0.097333,0.147399,M
0.284614,0.699031,A
0.489422,0.119926,I
0.451972,0.08279,I
-0.595546,0.714542,C
0.373669,0.012413,M
0.543265,0.474857,A
-0.663264,-0.049834,C
0.323573,-0.11931,M
0.739109,0.351802,A
-0.287103,-0.023437,N
0.188086,-0.873355,I
-0.28476,0.203963,A
0.553438,-0.399111,I
0.285481,0.638856,A
-0.193136,0.348546,A
-0.036461,-0.018327,A
-0.088107,-0.945092,I
-0.30075,0.410525,N
0.180669,-0.687189,M
-0.192143,0.022352,A
-0.546814,-0.261954,C
0.197025,0.173385,M
0.101678,-0.233471,C
0.377485,0.618208,A
-0.07815,-0.021359,A
0.440127,-0.628829,I
-0.044116,-0.067474,N
0.287873,-0.68122,M
-0.741743,0.077198,C
-0.611294,0.662969,C
0.865138,0.13608,A
-0.267795,0.588021,N
-0.279287,0.04844,N
-0.780915,0.200973,C
0.239733,-0.587497,M
0.015987,0.713564,N
0.07636,0.173803,I
0.111823,0.10447,M
-0.077463,-0.131048,N
-0.338027,0.028993,N
0.031543,-0.016947,C
-0.618605,-0.702157,M
0.09881,-0.800486,M
-0.220042,-0.031212,N
-0.219887,-0.109961,N
-0.045791,0.547599,A
-0.116163,-0.06645,N
0.570232,-0.023455,I
-0.361094,0.301934,N
0.52312,0.632455,N
0.722844,0.40988,A
-0.035206,0.097669,I
-0.621772,-0.724323,M
0.625795,-0.20376,I
-0.000799,0.001834,I
0.011077,0.068322,M
0.421576,-0.330862,M
0.528676,-0.56388,I
0.192169,-0.672419,M
0.499762,-0.113563,M
-0.045579,-0.058316,N
0.129777,-0.885115,I
-0.088944,-0.030471,A
0.268399,0.594776,A
-0.427431,-0.409764,C
-0.126718,-0.123055,N
0.552319,0.6907,N
0.329107,0.173146,I
0.203714,0.102941,M
-0.669054,-0.253145,C
-0.027712,0.040665,I
0.731318,0.456257,A
-0.020995,0.760262,N
-0.298253,0.12674,A
0.10852,-0.124601,C
0.282646,-0.581918,M
-0.638568,-0.178076,C
-0.012126,0.061427,I
0.578421,-0.038719,I
-0.385281,0.156579,A
-0.722624,0.600846,C
0.616747,-0.16535,I
-0.189776,-0.915933,I
-0.156702,-0.951982,I
0.112369,-0.145496,C
-0.033751,0.089892,I
-0.334825,-0.386687,C
-0.224377,-0.005506,N
0.43497,-0.079012,I
-0.215156,0.423359,A
-0.402192,-0.406605,C
-0.334889,0.32014,A
0.930284,-0.336867,A
0.38922,0.123957,I
0.220229,-0.889733,I
-0.13674,0.529333,N
-0.197944,-0.921979,I
0.261395,0.637423,A
0.154778,0.181649,I
-0.1897,-0.06953,N
0.301724,0.058073,M
0.426892,-0.590374,I
-0.255925,0.136939,A
-0.220827,0.002718,A
-0.2328,0.616224,N
-0.001254,0.004218,I
-0.226319,0.485112,N
0.403556,-0.037355,M
-0.238084,0.076428,A
0.055633,-0.763529,M
0.11461,-0.055235,C
-0.325164,-0.444218,C
0.513887,-0.043243,M
-0.005921,-0.042599,N
0.000482,0.022599,M
0.37433,0.082331,I
-0.785084,0.422979,C
0.600755,-0.318443,I
-0.723858,-0.116337,C
-0.031545,0.072228,I
0.129144,0.546459,A
0.005101,-0.002314,C
0.413826,0.140691,I
0.388258,-0.033234,M
0.107908,0.179504,M
-0.351803,0.205214,N
0.123873,-0.277684,C
0.894695,0.029422,A
0.397173,0.157565,I
0.160588,0.175993,I
0.384661,-0.581651,M
0.826546,0.146151,A
0.371518,0.557482,A
0.890006,0.421562,N
0.073896,0.231543,I
-0.181598,0.525414,A
-0.573092,-0.717119,M
0.124874,-0.577982,M
0.296579,0.684675,N
-0.367375,0.292656,N
-0.14254,-0.916771,I
0.971025,0.179063,A
-0.422854,0.41933,N
-0.093555,-0.817831,M
-0.059706,-0.064398,N
-0.781905,0.2567,C
0.435831,-0.606371,I
-0.169988,0.52466,A
0.470217,0.211768,I
0.464165,-0.044501,M
-0.388156,0.087427,N
0.164187,0.706518,N
-0.199012,-0.003319,A
-0.113306,0.634085,N
-0.760344,0.158828,C
0.548216,0.517591,A
-0.095931,-0.02454,A
-0.118227,-0.398516,C
-0.244793,-0.794301,M
0.460208,-0.43189,I
0.010285,-0.319699,C
0.002724,-0.000649,C
-0.158454,0.674578,N
0.954408,-0.038674,A
0.619153,0.475636,A
-0.328463,0.001337,N
0.13603,-0.832731,I
0.600383,-0.517693,I
-0.198266,-0.087815,N
-0.133677,-0.167167,N
-0.140133,0.603673,N
0.13886,-0.750617,M
0.158748,0.758521,N
0.006832,0.050147,M
0.520993,-0.458991,M
0.132045,0.155553,M
-0.768391,-0.034238,C
0.537312,-0.225508,I
0.451109,-0.410494,M
-0.070563,-0.422433,C
-0.041894,-0.010578,A
0.431724,-0.429985,M
-0.141188,-0.412176,C
0.173969,-0.634929,M
-0.165768,-0.460575,C
-0.108029,-0.370655,C
-0.275193,-0.84005,M
0.755715,0.492772,A
0.405268,-0.104337,M
-0.493321,-0.296399,C
0.06977,0.229058,I
0.317306,0.024676,M
-0.211779,0.243968,A
-0.006482,0.016796,I
0.214666,0.627215,A
0.502554,-0.080125,I
-0.296739,0.319559,A
0.682253,0.585401,N
-0.22755,-0.819567,M
0.604387,0.472484,A
-0.310955,0.457909,N
-0.166929,-0.044016,A
0.563458,-0.236614,I
-0.431202,-0.796785,M
0.143395,-0.780496,M
0.096054,0.119643,M
-0.107837,-0.833622,M
-0.281987,0.396438,A
-0.219578,-0.773394,M
0.087947,-0.761492,M
0.620589,-0.454386,I
-0.007109,0.012756,I
0.056153,-0.274573,C
0.359202,-0.627855,I
0.002822,0.624519,A
0.009526,0.074004,M
-0.030167,-0.06473,N
-0.329362,0.108806,N
-0.399725,0.218803,N
0.267248,0.20672,I
0.016555,0.737962,N
-0.539234,-0.643507,M
-0.312868,0.3244,N
0.272844,0.190323,M
0.121166,0.212997,I
0.160028,-0.202184,C
0.797643,0.479329,N
0.047817,-0.022885,C
0.419456,-0.111749,M
0.903345,0.419502,N
0.430031,-0.311002,M
0.111986,0.769651,N
0.16193,0.121494,M
0.390078,-0.540961,M
-0.700689,-0.008432,C
0.579651,0.636073,N
0.425316,0.145423,I
0.316038,-0.699909,I
-0.808139,0.243301,C
-0.210071,0.089253,A
0.756366,0.358365,A
-0.199801,0.096408,A
-0.766016,-0.138045,C
0.18638,0.248543,I
-0.337879,-0.047975,N
-0.385889,0.057013,N
-0.148765,-0.423946,C
0.955559,-0.007837,A
0.471439,0.039545,I
0.369519,0.060722,M
-0.03079,-0.05726,N
0.727644,0.453074,A
0.033717,0.076955,M
0.478385,-0.630896,I
0.641615,-0.200237,I
-0.405373,-0.009346,N
-0.22414,0.07143,A
-0.164141,-0.75205,M
0.570949,0.641219,N
0.250221,0.078521,M
-0.179186,-0.493161,C
0.515038,0.70312,N
-0.259456,0.203053,A
0.207371,0.265729,I
0.114618,-0.116222,C
0.120819,-0.208815,C
-0.361662,0.034166,N
-0.094418,-0.000365,A
-0.057406,-0.00486,A
0.535341,-0.646229,I
0.19932,0.162635,M
-0.202603,0.043603,A
-0.085723,-0.047119,A
-0.042632,-0.017826,A
0.126273,-0.116248,C
-0.015339,-0.009802,A
-0.024712,-0.021272,A
-0.273374,-0.057984,N
-0.371605,0.467143,N
0.138029,0.143682,M
0.020472,0.124149,I
0.196442,0.573194,A
0.533041,-0.371856,I
-0.277729,-0.027177,N
0.477122,-0.652288,I
-0.21965,0.115679,A
-0.017556,0.051289,I
-0.740022,0.178954,C
-0.056901,0.761831,N
0.286172,-0.492162,M
-0.053474,-0.019769,A
-0.808119,0.357283,C
-0.747082,0.092204,C
0.069701,-0.746704,M
0.582693,-0.376855,I
-0.215941,-0.021846,A
0.406024,-0.514141,M
0.425571,-0.701347,I
-0.035384,0.079498,I
-0.351017,0.134979,N
-0.010058,0.203592,I
-0.304786,0.244407,N
-0.821042,0.18745,C
0.00611,0.09382,I
-0.094966,-0.096269,N
-0.28116,-0.022472,N
0.710749,0.460277,A
-0.170459,-0.855151,M
-0.723232,-0.057892,C
-0.220266,0.314395,A
-0.270027,-0.961814,I
0.572948,-0.40518,I
-0.343642,0.177283,N
-0.766989,0.353587,C
0.307865,0.723151,N
-0.190759,-0.082013,N
-0.257697,-0.92725,I
0.139139,-0.287794,C
-0.140979,-0.835357,M
-0.243722,0.362347,A
-0.030197,-0.011762,A
0.33296,0.253178,I
-0.012664,-0.027423,N
0.287869,0.772256,N
0.128731,-0.140067,C
-0.768696,-0.019904,C
-0.196502,0.011514,A
-0.331853,0.218778,N
-0.003531,0.011262,M
-0.125183,-0.035889,A
0.756421,0.608816,N
0.442645,-0.666094,I
0.141124,-0.105226,C
0.398393,0.572821,A
-0.143608,0.670122,N
-0.210505,-0.42167,C
-0.763112,0.129099,C
0.03612,0.078507,M
-0.230078,0.272803,A
-0.471854,0.304384,N
0.36303,-0.725839,I
0.182797,0.10386,M
0.134931,0.162272,M
0.386703,0.111585,I
0.855723,0.26555,A
-0.504113,-0.279714,C
0.274615,0.644906,A
0.970433,-0.155401,A
-0.034048,-0.025283,A
-0.058655,-0.856365,I
-0.342188,0.024567,N
-0.71238,0.423909,C
-0.235727,0.367123,A
0.117014,-0.015404,C
0.26934,-0.822391,I
0.641111,0.613816,N
-0.455092,-0.755962,M
0.046528,-0.872535,M
-0.178316,0.528859,N
-0.188969,-0.159756,N
-0.234006,0.280995,A
-0.401054,0.886057,C
-0.177912,0.667226,N
-0.142222,-0.075099,N
-0.416915,0.165844,N
-0.049039,-0.055971,A
-0.523054,-0.333119,C
-0.01324,0.028479,I
-0.203457,0.224073,A
-0.297894,0.119756,N
